station,tanggal,actual,predicted
kebun jeruk,2024-12-03,23.14220413136744,26.518158720731652
kebun jeruk,2024-12-04,29.708631786600947,20.961768019913507
kebun jeruk,2024-12-05,27.48094502259296,30.335389756345744
kebun jeruk,2024-12-06,42.2275412814904,33.33536604454042
kebun jeruk,2024-12-07,73.00667186268862,41.34032156212397
kebun jeruk,2024-12-08,77.42814040383729,64.89201465531119
kebun jeruk,2024-12-09,58.77948656849416,65.28001870425396
kebun jeruk,2024-12-10,49.8309702414104,56.61085810950404
kebun jeruk,2024-12-11,21.752233920748704,37.28063735717151
kebun jeruk,2024-12-12,30.339649858803075,26.474863452170858
kebun jeruk,2024-12-13,33.614004629629626,36.832130081871114
kebun jeruk,2024-12-14,32.69996885861301,31.422617758964297
kebun jeruk,2024-12-15,32.55988383256528,34.65004036507116
kebun jeruk,2024-12-16,33.445465374764574,34.6417311959213
kebun jeruk,2024-12-17,37.94560185185185,34.59000518104413
kebun jeruk,2024-12-18,29.31972446236559,37.15780646615985
kebun jeruk,2024-12-19,22.34132564430433,34.779077431086804
kebun jeruk,2024-12-20,34.00275756778869,24.038935329008375
kebun jeruk,2024-12-21,41.82448152879236,35.057875132469285
kebun jeruk,2024-12-22,51.48390852642266,44.45463057118073
kebun jeruk,2024-12-23,51.21094312428172,50.868512926068306
kebun jeruk,2024-12-24,61.54289621296597,49.54507819752888
kebun jeruk,2024-12-25,47.40937899734077,56.316109929291564
kebun jeruk,2024-12-26,57.444836575442416,34.49667508717706
kebun jeruk,2024-12-27,54.36589089703057,58.95377279093642
kebun jeruk,2024-12-28,66.1185394432188,54.665108644414865
kebun jeruk,2024-12-29,61.51984653492693,63.72607619956703
kebun jeruk,2024-12-30,54.623000212112856,55.393748771187504
kebun jeruk,2024-12-31,28.21601026910167,49.57365731838976
kebun jeruk,2025-01-01,46.81507739545051,38.599081289300166
kelapa gading,2024-07-22,64.18040875585127,86.92977377484137
kelapa gading,2024-07-23,67.65330292082719,73.95245555906628
kelapa gading,2024-07-24,107.91470864661652,78.1888215329447
kelapa gading,2024-07-25,93.85633126772107,92.24856500466505
kelapa gading,2024-07-26,85.72117487909202,92.48673020685821
kelapa gading,2024-07-27,98.32176989541756,88.58879511967292
kelapa gading,2024-07-28,98.92824701357388,95.86002120222437
kelapa gading,2024-07-29,93.18957332567533,90.25775813638187
kelapa gading,2024-07-30,95.4522718003156,95.39048133661852
kelapa gading,2024-07-31,107.73421618281816,93.60743941957145
kelapa gading,2024-08-01,94.44169916273351,99.0093509799082
kelapa gading,2024-08-02,90.38581024847474,89.73025399465976
kelapa gading,2024-08-03,71.56484631803501,86.74221916789949
kelapa gading,2024-08-04,77.37284651921198,77.4334795046857
kelapa gading,2024-08-05,79.8004206479741,77.89064868928625
kelapa gading,2024-08-06,78.99564884433305,80.19488405426655
kelapa gading,2024-08-07,67.04057887774992,86.13788075969154
kelapa gading,2024-08-08,105.48706614033505,76.3823039965471
kelapa gading,2024-08-09,93.83078355611252,91.85945865636747
kelapa gading,2024-08-10,85.45750859849427,88.68018419005435
kelapa gading,2024-08-11,79.24340799916457,88.21073440786641
kelapa gading,2024-08-12,82.35802245999615,78.41949626701522
kelapa gading,2024-08-13,91.9057348479664,79.93071771250052
kelapa gading,2024-08-14,98.3508826521964,92.39392299148304
kelapa gading,2024-08-15,94.06789029075216,94.40816248753887
kelapa gading,2024-08-16,92.99678594634736,90.80837847616408
kelapa gading,2024-08-17,95.07339600751716,87.15578569710227
kelapa gading,2024-08-18,89.27418843694886,90.80565543709487
kelapa gading,2024-08-19,86.66096012600947,88.69299606611882
kelapa gading,2024-08-20,88.17445896806909,91.46463916152867
kelapa gading,2024-08-21,99.9156114506805,92.11744378267126
kelapa gading,2024-08-22,97.10405353661936,90.06791616360009
kelapa gading,2024-08-23,78.85022306924719,95.37228787341863
kelapa gading,2024-08-24,94.35304007994525,81.60284785443373
kelapa gading,2024-08-25,96.00117843799312,88.42560830343912
kelapa gading,2024-08-26,81.98814745196324,87.86364633066268
kelapa gading,2024-08-27,102.17287395282187,84.79822568571831
kelapa gading,2024-08-28,96.36590535946344,96.35346338864547
kelapa gading,2024-08-29,92.86900806815828,94.73674924563007
kelapa gading,2024-08-30,101.05428519939896,93.64161995299372
kelapa gading,2024-08-31,79.62442727913533,89.98997372739265
kelapa gading,2024-09-01,75.34609527290449,77.16313749607298
kelapa gading,2024-09-02,82.40701461671857,80.03622591255626
kelapa gading,2024-09-03,99.65145212568456,82.17382796602723
kelapa gading,2024-09-04,90.9658376264736,85.94680234568573
kelapa gading,2024-09-05,74.07274262044,88.93568476635953
kelapa gading,2024-09-06,76.34449547014182,81.30643626898119
kelapa gading,2024-09-07,78.54107200872552,81.76157535997466
kelapa gading,2024-09-08,77.57025666016894,79.90215228485982
kelapa gading,2024-09-09,70.64204927828831,69.15452444699588
kelapa gading,2024-09-10,75.27102369639375,75.27241236591757
kelapa gading,2024-09-11,66.95315333431131,77.76513010675046
kelapa gading,2024-09-12,77.8747892694979,70.49041681475259
kelapa gading,2024-09-13,76.15454615996009,71.61776196053364
kelapa gading,2024-09-14,84.62057414949412,77.10561077870183
kelapa gading,2024-09-15,82.91670652073016,84.32704699492095
kelapa gading,2024-09-16,81.59202917791207,78.57803230551757
kelapa gading,2024-09-17,86.59388452322936,80.44799947675033
kelapa gading,2024-09-18,80.04479431490957,85.00403754722035
kelapa gading,2024-09-19,85.12650766935882,79.56059594556594
kelapa gading,2024-09-20,82.52701454254371,84.62181017599028
kelapa gading,2024-09-21,43.44796812237876,83.9251419177006
kelapa gading,2024-09-22,102.80175610400892,61.81096170811059
kelapa gading,2024-09-23,90.13774238354377,96.59705939161881
kelapa gading,2024-09-24,78.16006743218729,85.79855699080049
kelapa gading,2024-09-25,88.7125982946785,75.86043848259501
kelapa gading,2024-09-26,78.73585286484233,83.307103611118
kelapa gading,2024-09-27,78.22092503393903,74.63935835423642
kelapa gading,2024-09-28,75.23289506499783,85.43961285651305
kelapa gading,2024-09-29,87.35196334246989,81.28825413399179
kelapa gading,2024-09-30,76.89439683571077,86.25573881611744
kelapa gading,2024-10-01,83.23532990600398,78.40005243176252
kelapa gading,2024-10-02,89.91513505987189,86.15716311109543
kelapa gading,2024-10-03,92.12439638473472,90.68709102452917
kelapa gading,2024-10-04,84.45877915943706,89.9668300204253
kelapa gading,2024-10-05,80.66447948575141,80.27105486699544
kelapa gading,2024-10-06,76.25307494852451,83.2802167082904
kelapa gading,2024-10-07,103.40680922019556,80.96881140049018
kelapa gading,2024-10-08,87.90703341521792,91.23197048736789
kelapa gading,2024-10-09,76.47782947455192,90.03446832687307
kelapa gading,2024-10-10,82.69622239277726,80.41877728019948
kelapa gading,2024-10-11,87.98679624969327,84.26103947806007
kelapa gading,2024-10-12,79.32349115014289,90.71751114956209
kelapa gading,2024-10-13,88.44608049671224,81.02469969792901
kelapa gading,2024-10-14,97.5468297489113,91.537796900918
kelapa gading,2024-10-15,77.66581273363553,91.6800224338597
kelapa gading,2024-10-16,78.8834521108798,79.68587451435923
kelapa gading,2024-10-17,76.74753922351648,80.54231833949518
kelapa gading,2024-10-18,68.59164546051944,79.46469755704017
kelapa gading,2024-10-19,92.94431074529756,78.6460851269044
kelapa gading,2024-10-20,78.08597004912768,85.02473689362087
kelapa gading,2024-10-21,63.05047168836353,75.92994310519366
kelapa gading,2024-10-22,89.92900336391973,75.46694522297982
kelapa gading,2024-10-23,91.4324514756139,87.61113317510681
kelapa gading,2024-10-24,72.55247634466343,85.32052225108448
kelapa gading,2024-10-25,73.74336774831828,73.13871383021085
kelapa gading,2024-10-26,72.45379503717068,76.76836831508075
kelapa gading,2024-10-27,71.38653501992839,76.38035292288096
kelapa gading,2024-10-28,77.60316743565697,76.19514108445884
kelapa gading,2024-10-29,77.78806449796491,79.78406208815639
kelapa gading,2024-10-30,84.51938779022063,82.7444753693254
kelapa gading,2024-10-31,82.36852497478779,90.60331615874685
kelapa gading,2024-11-01,86.8234975245764,86.29168094802303
kelapa gading,2024-11-02,89.92420431866704,81.65784259740725
kelapa gading,2024-11-03,69.65115198265138,79.6165762698732
kelapa gading,2024-11-04,66.80373097094588,75.52813265157936
kelapa gading,2024-11-05,68.12385455827068,76.46798886341928
kelapa gading,2024-11-06,66.20737462870137,76.22033209713105
kelapa gading,2024-11-07,78.82057068989876,77.11648435829451
kelapa gading,2024-11-08,91.69884636359416,79.64809289181065
kelapa gading,2024-11-09,96.10709475269964,89.21400842243133
kelapa gading,2024-11-10,80.99917164007695,88.24542140468016
kelapa gading,2024-11-11,74.8794860277922,74.82987403260796
kelapa gading,2024-11-12,60.64804243590613,74.29027278384002
kelapa gading,2024-11-13,77.3359179197995,74.28241437320033
kelapa gading,2024-11-14,94.22882727652464,85.88302053216637
kelapa gading,2024-11-15,106.71613734551556,92.58138079170233
kelapa gading,2024-11-16,104.65932263967868,84.25735603087769
kelapa gading,2024-11-17,128.1157006596604,91.69804746911163
kelapa gading,2024-11-18,81.04154255402322,91.28696701882826
kelapa gading,2024-11-19,68.2467366332498,77.35730787402316
kelapa gading,2024-11-20,64.73287784615246,69.17653637417668
kelapa gading,2024-11-21,70.45855870241203,73.14349804081337
kelapa gading,2024-11-22,59.16238543957135,63.54385511610434
kelapa gading,2024-11-23,55.61103621849236,59.49129156815717
kelapa gading,2024-11-24,52.21384624756336,68.1051275214335
kelapa gading,2024-11-25,48.25551370960256,49.368473600170475
kelapa gading,2024-11-26,61.252368479068046,57.447090582032324
kelapa gading,2024-11-27,61.77399939242044,66.70692357780622
kelapa gading,2024-11-28,46.32570495343128,61.412346044648594
kelapa gading,2024-11-29,52.54133339604812,41.524042137321125
kelapa gading,2024-11-30,38.469888739546,56.03075982482676
kelapa gading,2024-12-01,39.75698178016726,39.391665906662965
kelapa gading,2024-12-02,30.19063282283655,40.84226920154133
kelapa gading,2024-12-03,22.68724562271853,40.59473327828798
kelapa gading,2024-12-04,30.01154068562833,42.76731658573056
kelapa gading,2024-12-05,30.06930369554173,43.845894052667376
kelapa gading,2024-12-06,42.47155035811266,45.390432429357446
kelapa gading,2024-12-07,72.60374998552801,63.144447204120524
kelapa gading,2024-12-08,77.9642428417729,63.04113111235918
kelapa gading,2024-12-09,58.032414807771794,61.96919017870309
kelapa gading,2024-12-10,49.13809141874748,53.56340101006967
kelapa gading,2024-12-11,16.63878932696137,50.269139453961486
kelapa gading,2024-12-12,37.86047153394628,44.686619827939154
kelapa gading,2024-12-13,45.91634931302269,43.0315896801066
kelapa gading,2024-12-14,49.21792861409797,43.642180981217805
kelapa gading,2024-12-15,34.232631739495154,48.33440372069993
kelapa gading,2024-12-16,32.659719951922376,50.727835308547114
kelapa gading,2024-12-17,39.527217355945865,52.7626959419878
kelapa gading,2024-12-18,37.91328778375149,46.62976520633539
kelapa gading,2024-12-19,23.756729186826828,46.435333879631486
kelapa gading,2024-12-20,36.67437162355203,42.73042458691493
kelapa gading,2024-12-21,43.12402949103564,43.95652624928187
kelapa gading,2024-12-22,53.45689351337088,60.051915596234615
kelapa gading,2024-12-23,53.27361823836099,59.20975341969052
kelapa gading,2024-12-24,59.95474489431752,52.448481211224426
kelapa gading,2024-12-25,46.25133713544441,57.78913580182064
kelapa gading,2024-12-26,56.99006554477557,48.79113129434197
kelapa gading,2024-12-27,53.930668510379824,60.12031582875788
kelapa gading,2024-12-28,66.06590839332942,60.67450697874649
kelapa gading,2024-12-29,61.30333696206177,60.81445493584877
kelapa gading,2024-12-30,55.55089061439551,54.5730041950089
kelapa gading,2024-12-31,33.69828974104848,51.135578467291495
kelapa gading,2025-01-01,58.827882648798514,58.29230046354035
lubang buaya,2024-07-22,80.32001962578404,83.0656078502066
lubang buaya,2024-07-23,81.7245298704277,83.02271403559081
lubang buaya,2024-07-24,85.84350633528265,84.18625722796574
lubang buaya,2024-07-25,74.31621260721509,81.4585555885124
lubang buaya,2024-07-26,76.26292965102708,84.03853802628267
lubang buaya,2024-07-27,89.17511854481883,83.49179918793016
lubang buaya,2024-07-28,91.653651571814,88.25365135618306
lubang buaya,2024-07-29,92.86322464988638,91.85244073031973
lubang buaya,2024-07-30,85.75094422417304,96.84949876319867
lubang buaya,2024-07-31,106.613914394949,84.50500646989816
lubang buaya,2024-08-01,89.54857094925366,101.07001661353026
lubang buaya,2024-08-02,76.75767543859651,87.19438855092966
lubang buaya,2024-08-03,62.15817176041957,81.28741166239416
lubang buaya,2024-08-04,52.78211867574291,79.13097181398928
lubang buaya,2024-08-05,67.77866396314862,65.61049831552346
lubang buaya,2024-08-06,76.83333333333333,77.0312897577574
lubang buaya,2024-08-07,80.94332828238157,87.59052698183908
lubang buaya,2024-08-08,91.79797555598653,86.05892965910935
lubang buaya,2024-08-09,87.16666666666667,88.77832141174767
lubang buaya,2024-08-10,75.8948608663995,84.19524833752367
lubang buaya,2024-08-11,71.64292676134782,83.41857034673679
lubang buaya,2024-08-12,67.56967505569479,79.64678623826899
lubang buaya,2024-08-13,84.41318646732573,71.17003367847614
lubang buaya,2024-08-14,86.2476090084309,83.91422253473873
lubang buaya,2024-08-15,88.08009488683832,89.50126852499642
lubang buaya,2024-08-16,85.40958008447045,88.36959291533469
lubang buaya,2024-08-17,91.48310342205149,85.00322287050751
lubang buaya,2024-08-18,89.73946077578205,92.57816357499013
lubang buaya,2024-08-19,83.81415996588694,89.96861821859615
lubang buaya,2024-08-20,88.07895239899982,88.14916903919568
lubang buaya,2024-08-21,95.5762292498221,91.14242125680744
lubang buaya,2024-08-22,97.2938908324051,94.93696219157118
lubang buaya,2024-08-23,103.90377854358115,97.3924049791663
lubang buaya,2024-08-24,86.2425134740787,98.41719528231057
lubang buaya,2024-08-25,87.17151654155812,88.52725394429719
lubang buaya,2024-08-26,77.31289643862743,87.29731651212914
lubang buaya,2024-08-27,85.68588137009188,88.07249678927323
lubang buaya,2024-08-28,83.01986426880693,88.80093833763145
lubang buaya,2024-08-29,112.19155293415162,85.70092039490989
lubang buaya,2024-08-30,91.40069520589668,102.89406907850467
lubang buaya,2024-08-31,117.42124480762092,93.7609195738375
lubang buaya,2024-09-01,87.89592193868509,97.81808379315365
lubang buaya,2024-09-02,15.407619351020204,84.22026691980653
lubang buaya,2024-09-03,73.292877375731,79.65725878068012
lubang buaya,2024-09-04,76.09656374733129,86.43547210231571
lubang buaya,2024-09-05,110.97726956279588,87.2060865486574
lubang buaya,2024-09-06,72.09709118673807,101.79637401593895
lubang buaya,2024-09-07,86.60961866471735,82.41830922087514
lubang buaya,2024-09-08,85.03720093056715,80.85222868947676
lubang buaya,2024-09-09,66.23691172375383,76.96640252010133
lubang buaya,2024-09-10,61.28981126137103,81.13229084411321
lubang buaya,2024-09-11,55.150100729253694,68.4321855175957
lubang buaya,2024-09-12,65.58933502932229,63.432409387881584
lubang buaya,2024-09-13,61.05880441845354,70.0232795119636
lubang buaya,2024-09-14,67.21261572755542,68.96157951328544
lubang buaya,2024-09-15,71.37137618099193,75.0756493956136
lubang buaya,2024-09-16,71.16656679728422,79.05334995241488
lubang buaya,2024-09-17,69.9827367898914,83.67182083696277
lubang buaya,2024-09-18,62.913886123411295,78.13975417571598
lubang buaya,2024-09-19,85.14379074093195,62.06000344161264
lubang buaya,2024-09-20,75.9277030701882,78.74992951440252
lubang buaya,2024-09-21,70.99242148353933,83.46257371822958
lubang buaya,2024-09-22,103.52430956982352,80.88725663096578
lubang buaya,2024-09-23,75.65977769945695,97.85184677261877
lubang buaya,2024-09-24,68.82881755894365,81.16535938278633
lubang buaya,2024-09-25,69.97607993611675,80.9417615647966
lubang buaya,2024-09-26,60.33976900945564,81.66253583805825
lubang buaya,2024-09-27,57.92254670965608,68.61379105759609
lubang buaya,2024-09-28,64.30927725980108,64.52451319179744
lubang buaya,2024-09-29,88.61145543175866,68.40388591348477
lubang buaya,2024-09-30,74.29086164777675,81.8616668199581
lubang buaya,2024-10-01,95.4981717376278,84.54002227343214
lubang buaya,2024-10-02,32.77297717332545,94.36972590529658
lubang buaya,2024-10-03,83.16328146755778,68.7045791009119
lubang buaya,2024-10-04,71.92258189544374,83.37296914582672
lubang buaya,2024-10-05,65.5079870642214,84.26393039500135
lubang buaya,2024-10-06,59.33699778339698,72.75352329471077
lubang buaya,2024-10-07,80.65734963372937,58.1149318209561
lubang buaya,2024-10-08,69.91761067548366,84.3622539981462
lubang buaya,2024-10-09,63.11148392317347,80.91626801347383
lubang buaya,2024-10-10,83.40688882597736,70.68811699802065
lubang buaya,2024-10-11,92.27833110555272,80.42359644892868
lubang buaya,2024-10-12,79.51802834777227,87.49058906917699
lubang buaya,2024-10-13,89.73789803045388,80.73807615940876
lubang buaya,2024-10-14,98.81732391720324,93.06627967434997
lubang buaya,2024-10-15,77.45600878537519,96.06116026277591
lubang buaya,2024-10-16,75.34829242596176,83.452211047135
lubang buaya,2024-10-17,78.58353786651475,85.05490297904569
lubang buaya,2024-10-18,60.99719292410521,82.97242793401773
lubang buaya,2024-10-19,68.10671981980248,80.01695063263891
lubang buaya,2024-10-20,80.34719678282745,70.69056964215588
lubang buaya,2024-10-21,65.13204109170812,84.27606431320886
lubang buaya,2024-10-22,79.71285228368409,72.62847657355131
lubang buaya,2024-10-23,65.78032024868682,84.56731653397091
lubang buaya,2024-10-24,73.18352062021987,67.0873762055568
lubang buaya,2024-10-25,75.87057048072414,78.64094550164303
lubang buaya,2024-10-26,65.8889942217853,85.12883552357009
lubang buaya,2024-10-27,69.44393478317606,71.19384361536528
lubang buaya,2024-10-28,77.01728705490036,82.39245171577103
lubang buaya,2024-10-29,76.75401519198952,86.67755990290382
lubang buaya,2024-10-30,84.79507726609751,87.79213036681784
lubang buaya,2024-10-31,82.83700885067505,85.6687343987125
lubang buaya,2024-11-01,73.30762299661764,80.83143802409549
lubang buaya,2024-11-02,70.14005064745196,69.97842045465003
lubang buaya,2024-11-03,60.015140230068646,70.64197736163416
lubang buaya,2024-11-04,52.60770104825557,73.18158846088922
lubang buaya,2024-11-05,51.04059483198738,72.45121069986047
lubang buaya,2024-11-06,38.78792322240787,62.58647893196677
lubang buaya,2024-11-07,63.35461584592857,70.40975501337705
lubang buaya,2024-11-08,65.599041005291,68.995011839228
lubang buaya,2024-11-09,74.4278025266238,76.21381584996143
lubang buaya,2024-11-10,81.09063978282356,73.4483745824304
lubang buaya,2024-11-11,76.9487798453713,72.46575494025592
lubang buaya,2024-11-12,57.42352778696327,78.17368285184712
lubang buaya,2024-11-13,61.776438588755845,70.48266198083216
lubang buaya,2024-11-14,66.72503016801262,73.4422425373033
lubang buaya,2024-11-15,74.42988547758283,78.19139248684442
lubang buaya,2024-11-16,62.79805491990847,79.7146412206552
lubang buaya,2024-11-17,75.70593288273012,75.8865009047201
lubang buaya,2024-11-18,53.92042606516292,77.10737823291133
lubang buaya,2024-11-19,53.95769232039255,71.84424647764041
lubang buaya,2024-11-20,52.23831679073615,66.60043343919605
lubang buaya,2024-11-21,70.97656201835578,66.50372417360329
lubang buaya,2024-11-22,50.5249957255138,82.93137368334456
lubang buaya,2024-11-23,51.983234916402,54.877079061585825
lubang buaya,2024-11-24,44.0296574770259,63.87412307363056
lubang buaya,2024-11-25,32.55378327838712,54.15168027814707
lubang buaya,2024-11-26,51.22082260048269,63.68753728333449
lubang buaya,2024-11-27,51.15938273657634,64.0513351069734
lubang buaya,2024-11-28,32.06227327371008,60.36875536961704
lubang buaya,2024-11-29,35.03254852284272,47.78117223303645
lubang buaya,2024-11-30,35.342797939068106,66.17432689943519
lubang buaya,2024-12-01,33.128988588603,47.823874634476795
lubang buaya,2024-12-02,22.41989785385481,46.418986778515475
lubang buaya,2024-12-03,16.146510652044046,47.57594555954863
lubang buaya,2024-12-04,28.6160225738928,47.65679699096006
lubang buaya,2024-12-05,27.53149259963026,49.83044047446522
lubang buaya,2024-12-06,44.44439793294752,53.613770398807176
lubang buaya,2024-12-07,73.45577712696202,69.60453009744307
lubang buaya,2024-12-08,78.37393013873138,70.7140841029479
lubang buaya,2024-12-09,60.65945635294338,63.564764741398115
lubang buaya,2024-12-10,42.05905751067484,49.8879345886687
lubang buaya,2024-12-11,12.967333020424428,55.72469961991115
lubang buaya,2024-12-12,25.480315145966436,47.318357269663906
lubang buaya,2024-12-13,20.5514486260454,50.88405937700655
lubang buaya,2024-12-14,24.429418513087867,42.77068380621573
lubang buaya,2024-12-15,20.55594043125143,45.28158901381548
lubang buaya,2024-12-16,23.3239154141888,59.81493648673927
lubang buaya,2024-12-17,17.932539015830347,61.32562986036924
lubang buaya,2024-12-18,29.00395758661888,49.61584718438338
lubang buaya,2024-12-19,19.76250690510142,47.143863852320074
lubang buaya,2024-12-20,23.572648214703133,48.983161456484154
lubang buaya,2024-12-21,43.01383410335523,54.011265797793165
lubang buaya,2024-12-22,52.695331087148894,70.15266447907437
lubang buaya,2024-12-23,52.24920483492422,67.70356287250264
lubang buaya,2024-12-24,61.7306723223761,56.6224293852655
lubang buaya,2024-12-25,46.5342039076638,59.24477645358937
lubang buaya,2024-12-26,60.68059483587006,51.669037897902626
lubang buaya,2024-12-27,47.10206948086525,65.38892210053706
lubang buaya,2024-12-28,66.95454572266883,61.46048409847944
lubang buaya,2024-12-29,60.6780701257976,66.51756424646584
lubang buaya,2024-12-30,54.63273551477048,51.28823247219694
lubang buaya,2024-12-31,23.398916136693355,48.45787159689332
lubang buaya,2025-01-01,34.73490775644576,62.02014106583134
us embassy 1,2024-07-22,76.98398157212164,81.5431690784143
us embassy 1,2024-07-23,81.38140742138103,82.48400943748682
us embassy 1,2024-07-24,91.22163053793857,81.01327419541899
us embassy 1,2024-07-25,89.04638023397821,83.7670652382285
us embassy 1,2024-07-26,75.53521622368329,88.24439197859357
us embassy 1,2024-07-27,89.15766991512525,80.08003753991021
us embassy 1,2024-07-28,90.82929468716104,90.03682672880106
us embassy 1,2024-07-29,52.33746339097417,86.58052247671603
us embassy 1,2024-07-30,74.87042066788621,73.43042399585337
us embassy 1,2024-07-31,98.30193399188516,82.21763111930859
us embassy 1,2024-08-01,93.6463872360872,89.45886436090463
us embassy 1,2024-08-02,93.33799144507005,87.78194624397612
us embassy 1,2024-08-03,66.58868716355907,87.87234127720559
us embassy 1,2024-08-04,68.0994589579802,79.60267494906752
us embassy 1,2024-08-05,77.5854268379751,77.59137792034943
us embassy 1,2024-08-06,74.16058416544006,77.54185497278534
us embassy 1,2024-08-07,76.20399381044996,79.71243667534794
us embassy 1,2024-08-08,52.54313159658518,83.82824642250132
us embassy 1,2024-08-09,68.38073416898848,58.932197884273606
us embassy 1,2024-08-10,76.6299044101652,74.43561438323304
us embassy 1,2024-08-11,72.23078898468272,80.66921396541711
us embassy 1,2024-08-12,73.93882782000445,71.51672272903464
us embassy 1,2024-08-13,78.88935444891344,68.44069519583837
us embassy 1,2024-08-14,89.14212501280069,79.38697017839431
us embassy 1,2024-08-15,90.12242702911615,87.10305031603303
us embassy 1,2024-08-16,89.39176184654383,88.54847785539208
us embassy 1,2024-08-17,90.74759803217349,87.36957072842318
us embassy 1,2024-08-18,82.41926190838025,88.45270522859519
us embassy 1,2024-08-19,80.33976471067031,83.1416222490198
us embassy 1,2024-08-20,86.04641185529978,86.37765541429829
us embassy 1,2024-08-21,94.51480226426486,93.15227340812791
us embassy 1,2024-08-22,91.87455550152532,89.18036702953755
us embassy 1,2024-08-23,74.60524396156792,88.02954374984907
us embassy 1,2024-08-24,85.85915515635604,82.1482874443441
us embassy 1,2024-08-25,97.26170744722045,86.32060219617922
us embassy 1,2024-08-26,73.65258926213453,89.07382149260381
us embassy 1,2024-08-27,96.70442795539276,81.41684709211285
us embassy 1,2024-08-28,96.29424483566326,91.77596093980047
us embassy 1,2024-08-29,85.40798875998631,90.72716311896164
us embassy 1,2024-08-30,103.82763128162831,87.87349313621843
us embassy 1,2024-08-31,75.81576045020807,93.5061463409165
us embassy 1,2024-09-01,71.84051433388866,78.84148570640662
us embassy 1,2024-09-02,69.96559583860049,77.50281446194636
us embassy 1,2024-09-03,74.11677124345876,76.74029277167259
us embassy 1,2024-09-04,80.94613965553243,70.26670156831739
us embassy 1,2024-09-05,64.41880377443364,76.93129957655728
us embassy 1,2024-09-06,73.94205978977267,69.13279851538358
us embassy 1,2024-09-07,69.71865598777043,70.83332212432096
us embassy 1,2024-09-08,67.93977285694702,68.90584146860171
us embassy 1,2024-09-09,62.83203949585046,62.63104293888111
us embassy 1,2024-09-10,65.07860045331739,66.87211025953907
us embassy 1,2024-09-11,63.50693180357164,67.44757068826117
us embassy 1,2024-09-12,71.93135820175654,69.73165856369747
us embassy 1,2024-09-13,77.85609816195145,74.584377424339
us embassy 1,2024-09-14,76.36532404542983,71.13495589649797
us embassy 1,2024-09-15,78.43144363788916,71.99150799725633
us embassy 1,2024-09-16,74.66938642473282,72.86341814961416
us embassy 1,2024-09-17,77.7831595266757,71.4308151363747
us embassy 1,2024-09-18,72.16431890313683,70.95899402977827
us embassy 1,2024-09-19,80.67643223980129,68.00290041047172
us embassy 1,2024-09-20,76.53083464577739,74.50310306535813
us embassy 1,2024-09-21,81.67364346096856,68.4230124524604
us embassy 1,2024-09-22,97.40960343097704,72.12473860470902
us embassy 1,2024-09-23,88.5366604567187,82.58611072652009
us embassy 1,2024-09-24,77.43314108089314,80.10607908108298
us embassy 1,2024-09-25,84.39245897643632,63.83975971816538
us embassy 1,2024-09-26,74.79828354857854,73.29908395161894
us embassy 1,2024-09-27,75.69753479039584,65.68713786784704
us embassy 1,2024-09-28,71.8354338520243,73.87001301464922
us embassy 1,2024-09-29,83.60772930597159,69.45311313630732
us embassy 1,2024-09-30,73.79793427501083,78.07128960427389
us embassy 1,2024-10-01,77.73304812478742,69.96579896156597
us embassy 1,2024-10-02,88.72619119743611,75.64133130170926
us embassy 1,2024-10-03,84.02365733431186,82.86218905293055
us embassy 1,2024-10-04,82.45408386217535,82.06482949701136
us embassy 1,2024-10-05,76.13931980224588,74.90930126520657
us embassy 1,2024-10-06,72.93348912963998,74.08407410658712
us embassy 1,2024-10-07,94.8833728544182,73.79994902307763
us embassy 1,2024-10-08,80.96493694707551,87.7101921672211
us embassy 1,2024-10-09,71.68235907147063,74.68904187362466
us embassy 1,2024-10-10,79.36632493845859,75.69856841311392
us embassy 1,2024-10-11,84.10724584975237,76.50712743848091
us embassy 1,2024-10-12,72.36260661752598,79.26559968455769
us embassy 1,2024-10-13,81.1103069305624,69.94154581211629
us embassy 1,2024-10-14,88.68120557620189,66.99611391496565
us embassy 1,2024-10-15,70.178920451105,79.87990763297545
us embassy 1,2024-10-16,54.55758020855,72.18477100028298
us embassy 1,2024-10-17,78.1083427787221,62.7503908443037
us embassy 1,2024-10-18,64.2915013420547,71.41054707930124
us embassy 1,2024-10-19,83.45332598419465,63.4942921215313
us embassy 1,2024-10-20,80.40449935969038,75.0861739876713
us embassy 1,2024-10-21,59.68042533710069,71.92081040693141
us embassy 1,2024-10-22,85.86576064789642,57.48988327491813
us embassy 1,2024-10-23,82.16992488905736,84.87454830338766
us embassy 1,2024-10-24,70.69141147146858,71.6092284009691
us embassy 1,2024-10-25,71.41998320826673,64.51804231240483
us embassy 1,2024-10-26,74.46767277090383,67.14178438253587
us embassy 1,2024-10-27,67.48748533812945,70.79992153840254
us embassy 1,2024-10-28,75.02099699288361,67.42240767349338
us embassy 1,2024-10-29,76.91687558567571,71.80519038064847
us embassy 1,2024-10-30,82.79298069900302,70.57396268501779
us embassy 1,2024-10-31,81.92099672269472,73.41337945271432
us embassy 1,2024-11-01,84.42652238894239,73.95542427498678
us embassy 1,2024-11-02,88.75902762506904,72.46238625924971
us embassy 1,2024-11-03,71.44650112516757,80.89922172724668
us embassy 1,2024-11-04,67.99398561272528,66.38682265812113
us embassy 1,2024-11-05,59.66222344435523,60.55650052429232
